0                                                                                                                                                                       { \n  "Annotator 1": [null], \n  "Annotator 2": [null], \n  "Annotator 3": [null], \n  "Annotator 4": [null], \n  "Annotator 5": [null] \n}  { \n  "                                 1": [null], \n  "                                        2": [null], \n  "                                          3": [null], \n  "                                              4": [null], \n  "                                       5": [null] \n}
1                                              {\n  "Annotator 1": ["approval", "curiosity"],\n  "Annotator 2": ["caring", "approval"],\n  "Annotator 3": ["confusion", "curiosity"],\n  "Annotator 4": ["annoyance", "disappointment", "neutral"],\n  "Annotator 5": ["nervousness", "optimism", "realization"]\n}   {\n  "               1": ["approval", "curiosity"],\n  "                         2": ["caring", "approval"],\n  "                       3": ["confusion", "curiosity"],\n  "           4": ["annoyance", "disappointment", "neutral"],\n  "    5": ["nervousness", "optimism", "realization"]\n}
14                                               { "Annotator 1": ["approval", "caring", "realization"], "Annotator 2": ["desire", "curiosity"], "Annotator 3": ["approval", "caregiving", "optimism"], "Annotator 4": ["anger", "annoyance", "disapproval"], "Annotator 5": ["approval", "caring", "excitement"] }      { "      1": ["approval", "caring", "realization"], "                           2": ["desire", "curiosity"], "              3": ["approval", "caregiving", "optimism"], "                   4": ["anger", "annoyance", "disapproval"], "           5": ["approval", "caring", "excitement"] }
15                                                                                        { "Annotator 1": [ "approval", "optimism" ], "Annotator 2": [ "caring", "approval" ], "Annotator 3": [ "approval", "realization" ], "Annotator 4": [ "neutral" ], "Annotator 5": [ "approval", "pride", "realization" ] }      { "                 1": [ "approval", "optimism" ], "                          2": [ "caring", "approval" ], "                       3": [ "approval", "realization" ], "                                           4": [ "neutral" ], "         5": [ "approval", "pride", "realization" ] }
16                                                                                        { "Annotator 1": ["approval", "caring"], "Annotator 2": ["approval"], "Annotator 3": ["optimism", "approval"], "Annotator 4": ["approval", "excitement", "optimism"], "Annotator 5": ["approval", "desire", "optimism"] }      { "                     1": ["approval", "caring"], "                                      2": ["approval"], "                            3": ["optimism", "approval"], "                  4": ["approval", "excitement", "optimism"], "             5": ["approval", "desire", "optimism"] }
17                                                    { "Annotator 1": ["approval", "caring", "optimism"], "Annotator 2": ["approval", "caring", "optimism"], "Annotator 3": ["approval", "caring", "pride"], "Annotator 4": ["approval", "caring", "neutral"], "Annotator 5": ["approval", "caring", "optimism"] }      { "         1": ["approval", "caring", "optimism"], "                2": ["approval", "caring", "optimism"], "                     3": ["approval", "caring", "pride"], "                       4": ["approval", "caring", "neutral"], "             5": ["approval", "caring", "optimism"] }
18                                 { "Annotator 1": ["anger", "annoyance", "disapproval"], "Annotator 2": ["anger", "annoyance", "disapproval"], "Annotator 3": ["anger", "annoyance", "disapproval"], "Annotator 4": ["anger", "annoyance", "disapproval"], "Annotator 5": ["anger", "annoyance", "disapproval"] }      { "      1": ["anger", "annoyance", "disapproval"], "             2": ["anger", "annoyance", "disapproval"], "               3": ["anger", "annoyance", "disapproval"], "                   4": ["anger", "annoyance", "disapproval"], "          5": ["anger", "annoyance", "disapproval"] }
19                                                                                                                                                            {\n  "Annotator 1": [null],\n  "Annotator 2": [null],\n  "Annotator 3": [null],\n  "Annotator 4": [false, false, false],\n  "Annotator 5": [false]\n}   {\n  "                                  1": [null],\n  "                                         2": [null],\n  "                                           3": [null],\n  "                                4": [false, false, false],\n  "                                       5": [false]\n}
20                                                                                      { "Annotator 1": ["approval", "caring"], "Annotator 2": ["anger", "annoyance", "disapproval"], "Annotator 3": ["optimism", "pride"], "Annotator 4": ["fear", "disgust"], "Annotator 5": ["disappointment", "disapproval"] }      { "                     1": ["approval", "caring"], "             2": ["anger", "annoyance", "disapproval"], "                               3": ["optimism", "pride"], "                                     4": ["fear", "disgust"], "              5": ["disappointment", "disapproval"] }
22                                                                                                                                                     { "Annotator 1": [false, false], "Annotator 2": ["neutral", true], "Annotator 3": [false, false], "Annotator 4": ["anger"], "Annotator 5": ["disapproval"] }      { "                             1": [false, false], "                                 2": ["neutral", true], "                                      3": [false, false], "                                               4": ["anger"], "                                5": ["disapproval"] }
23                                 { "Annotator 1": ["anger", "annoyance", "disapproval"], "Annotator 2": ["anger", "annoyance", "disapproval"], "Annotator 3": ["anger", "annoyance", "disapproval"], "Annotator 4": ["anger", "annoyance", "disapproval"], "Annotator 5": ["anger", "annoyance", "disapproval"] }      { "      1": ["anger", "annoyance", "disapproval"], "             2": ["anger", "annoyance", "disapproval"], "               3": ["anger", "annoyance", "disapproval"], "                   4": ["anger", "annoyance", "disapproval"], "          5": ["anger", "annoyance", "disapproval"] }
24                                                                                                        {"Annotator 1": ["approval", "caring"], "Annotator 2": ["neutral"], "Annotator 3": ["approval", "gratitude", "optimism"], "Annotator 4": ["nervousness", "pride"], "Annotator 5": ["approval", "caring"]}       {"                     1": ["approval", "caring"], "                                       2": ["neutral"], "               3": ["approval", "gratitude", "optimism"], "                                4": ["nervousness", "pride"], "                          5": ["approval", "caring"]}
25                                                                                                                                       { "Annotator 1": ["approval", "excitement"], "Annotator 2": ["optimism"], "Annotator 3": ["approval", "caring"], "Annotator 4": ["neutral"], "Annotator 5": ["approval"] }      { "                 1": ["approval", "excitement"], "                                      2": ["optimism"], "                              3": ["approval", "caring"], "                                             4": ["neutral"], "                                   5": ["approval"] }
26                                                 { "Annotator 1": ["approval", "caring", "desire"], "Annotator 2": ["approval", "desire", "excitement"], "Annotator 3": ["approval", "optimism", "curiosity"], "Annotator 4": ["approval", "caring", "relief"], "Annotator 5": ["approval", "caring", "desire"] }      { "           1": ["approval", "caring", "desire"], "              2": ["approval", "desire", "excitement"], "               3": ["approval", "optimism", "curiosity"], "                        4": ["approval", "caring", "relief"], "               5": ["approval", "caring", "desire"] }
27                                            {\n  "Annotator 1": ["disapproval", "annoyance"],\n  "Annotator 2": ["disapproval", "anger"],\n  "Annotator 3": ["annoyance", "disapproval", "curiosity"],\n  "Annotator 4": ["anger", "annoyance", "disapproval"],\n  "Annotator 5": ["disapproval", "annoyance"]\n}   {\n  "            1": ["disapproval", "annoyance"],\n  "                       2": ["disapproval", "anger"],\n  "        3": ["annoyance", "disapproval", "curiosity"],\n  "                4": ["anger", "annoyance", "disapproval"],\n  "                  5": ["disapproval", "annoyance"]\n}
28                                                                                                                                            {"Annotator 1": "neutral", "Annotator 2": "disapproval", "Annotator 3": "annoyance", "Annotator 4": "anger, disapproval", "Annotator 5": "annoyance, disappointment"}       {"                                  1": "neutral", "                                     2": "disapproval", "                                         3": "annoyance", "                                    4": "anger, disapproval", "                     5": "annoyance, disappointment"}
29                                                                                                           { "Annotator 1": ["approval", "optimism"], "Annotator 2": ["approval", "gratitude"], "Annotator 3": ["caring", "approval"], "Annotator 4": ["pride", "approval"], "Annotator 5": ["approval", "joy"] }      { "                   1": ["approval", "optimism"], "                         2": ["approval", "gratitude"], "                              3": ["caring", "approval"], "                                   4": ["pride", "approval"], "                            5": ["approval", "joy"] }
30                                                                                                                                                                        { "Annotator 1": ["approval", "desire"], "Annotator 2": ["approval"], "Annotator 3": ["approval", "caring"], "Annotator 4": ["approv" ] }      { "                     1": ["approval", "desire"], "                                      2": ["approval"], "                              3": ["approval", "caring"], "                                              4": ["approv" ] }                                                 None
31                                                                          { "Annotator 1": ["approval", "caring", "optimism"], "Annotator 2": ["approval", "care"], "Annotator 3": ["approval", "care"], "Annotator 4": ["approval", "care", "nervousness"], "Annotator 5": ["approval", "care", "realization"] }      { "         1": ["approval", "caring", "optimism"], "                              2": ["approval", "care"], "                                3": ["approval", "care"], "                     4": ["approval", "care", "nervousness"], "            5": ["approval", "care", "realization"] }
32                                                                                                      { "Annotator 1": ["approval", "caring"], "Annotator 2": ["approval", "neutral"], "Annotator 3": ["approval", "caring"], "Annotator 4": ["approval", "realization"], "Annotator 5": ["approval", "caring"] }      { "                     1": ["approval", "caring"], "                           2": ["approval", "neutral"], "                              3": ["approval", "caring"], "                             4": ["approval", "realization"], "                         5": ["approval", "caring"] }
33                                                                                                         { "Annotator 1": ["approval", "optimism"], "Annotator 2": ["approval", "gratitude"], "Annotator 3": ["approval", "joy"], "Annotator 4": ["approval", "pride"], "Annotator 5": ["approval", "optimism"] }      { "                   1": ["approval", "optimism"], "                         2": ["approval", "gratitude"], "                                 3": ["approval", "joy"], "                                   4": ["approval", "pride"], "                       5": ["approval", "optimism"] }
34                                                                                                  { "Annotator 1": ["disapproval", "neutral"], "Annotator 2": ["annoyance", "disapproval"], "Annotator 3": ["caring", "optimism"], "Annotator 4": ["anger", "annoyance"], "Annotator 5": ["desire", "approval"] }      { "                 1": ["disapproval", "neutral"], "                      2": ["annoyance", "disapproval"], "                              3": ["caring", "optimism"], "                                  4": ["anger", "annoyance"], "                         5": ["desire", "approval"] }
35                                            { "Annotator 1": ["approval", "caring", "optimism"], "Annotator 2": ["approval", "curiosity"], "Annotator 3": ["caring", "approval", "gratitude"], "Annotator 4": ["approval", "desire", "pride", "gratitude"], "Annotator 5": ["approval", "curiosity", "neutral"] }      { "         1": ["approval", "caring", "optimism"], "                         2": ["approval", "curiosity"], "                 3": ["caring", "approval", "gratitude"], "            4": ["approval", "desire", "pride", "gratitude"], "           5": ["approval", "curiosity", "neutral"] }
36                           { "Annotator 1": ["caring", "approval", "optimism"], "Annotator 2": ["caring", "approval", "neutral"], "Annotator 3": ["approval", "caring", "realization"], "Annotator 4": ["approval", "caring", "disappointment", "annoyance"], "Annotator 5": ["approval", "caring", "optimism"] }      { "         1": ["caring", "approval", "optimism"], "                 2": ["caring", "approval", "neutral"], "               3": ["approval", "caring", "realization"], "   4": ["approval", "caring", "disappointment", "annoyance"], "             5": ["approval", "caring", "optimism"] }
37                                                                       { "Annotator 1": ["approval", "caring", "neutral"], "Annotator 2": ["neutral", "confusion"], "Annotator 3": ["annoyance", "disappointment", "disapproval"], "Annotator 4": ["approval", "caring"], "Annotator 5": ["approval", "relief"] }      { "          1": ["approval", "caring", "neutral"], "                          2": ["neutral", "confusion"], "      3": ["annoyance", "disappointment", "disapproval"], "                                  4": ["approval", "caring"], "                         5": ["approval", "relief"] }
38                                          { "Annotator 1": [ "approval", "optimism" ], "Annotator 2": [ "desire", "caring", "optimism" ], "Annotator 3": [ "approval", "caring", "realization" ], "Annotator 4": [ "anger", "annoyance", "disapproval" ], "Annotator 5": [ "approval", "nervousness", "pride" ] }      { "                 1": [ "approval", "optimism" ], "                2": [ "desire", "caring", "optimism" ], "             3": [ "approval", "caring", "realization" ], "                 4": [ "anger", "annoyance", "disapproval" ], "         5": [ "approval", "nervousness", "pride" ] }
39                                                                                                                 { "Annotator 1": ["approval", "admiration"], "Annotator 2": ["approval", "caring"], "Annotator 3": ["approval", "curiosity"], "Annotator 4": ["optimism", "pride"], "Annotator 5": ["neutral"] }      { "                 1": ["approval", "admiration"], "                            2": ["approval", "caring"], "                           3": ["approval", "curiosity"], "                                   4": ["optimism", "pride"], "                                    5": ["neutral"] }
40                                                                   { "Annotator 1": ["approval", "caring", "realization"], "Annotator 2": ["neutral"], "Annotator 3": ["approval", "caring", "relief"], "Annotator 4": ["optimism", "approval", "caring"], "Annotator 5": ["approval", "caring", "realization"] }      { "      1": ["approval", "caring", "realization"], "                                       2": ["neutral"], "                    3": ["approval", "caring", "relief"], "                      4": ["optimism", "approval", "caring"], "          5": ["approval", "caring", "realization"] }
41                                                                                                                                                    { "Annotator 1": [false, false], "Annotator 2": [false, false], "Annotator 3": [false, false], "Annotator 4": [false, false], "Annotator 5": [false, false] }      { "                             1": [false, false], "                                    2": [false, false], "                                      3": [false, false], "                                          4": [false, false], "                                 5": [false, false] }
42                                                                                    { "Annotator 1": ["approval", "caring", "optimism"], "Annotator 2": ["approval", "caring"], "Annotator 3": ["approval", "caring", "realization"], "Annotator 4": ["pride", "gratitude"], "Annotator 5": ["approval", "joy"] }      { "         1": ["approval", "caring", "optimism"], "                            2": ["approval", "caring"], "               3": ["approval", "caring", "realization"], "                                  4": ["pride", "gratitude"], "                            5": ["approval", "joy"] }
43  {"Annotator 1": ["annoyance", "disapproval", "caring"], \n"Annotator 2": ["annoyance", "disapproval", "approval"], \n"Annotator 3": ["anger", "annoyance", "disapproval", "relief"], \n"Annotator 4": ["annoyance", "disappointment", "disapproval"], \n"Annotator 5": ["annoyance", "disapproval", "neutral"]}       {"   1": ["annoyance", "disapproval", "caring"], \n"        2": ["annoyance", "disapproval", "approval"], \n"   3": ["anger", "annoyance", "disapproval", "relief"], \n"        4": ["annoyance", "disappointment", "disapproval"], \n"         5": ["annoyance", "disapproval", "neutral"]}
44                                                                        { "Annotator 1": ["caring", "curiosity", "desire"], "Annotator 2": ["disappointment", "annoyance"], "Annotator 3": ["approval", "caring", "optimism"], "Annotator 4": ["anger", "annoyance", "disapproval"], "Annotator 5": ["neutral"] }      { "          1": ["caring", "curiosity", "desire"], "                   2": ["disappointment", "annoyance"], "                  3": ["approval", "caring", "optimism"], "                   4": ["anger", "annoyance", "disapproval"], "                                    5": ["neutral"] }
45                                            { "Annotator 1": [ "approval", "optimism" ], "Annotator 2": [ "caring", "desire", "approval" ], "Annotator 3": [ "approval", "pride", "realization" ], "Annotator 4": [ "optimism", "desire", "gratitude" ], "Annotator 5": [ "approval", "curiosity", "optimism" ] }      { "                 1": [ "approval", "optimism" ], "                2": [ "caring", "desire", "approval" ], "              3": [ "approval", "pride", "realization" ], "                   4": [ "optimism", "desire", "gratitude" ], "        5": [ "approval", "curiosity", "optimism" ] }
46                                                                                                                             { "Annotator 1": [null], "Annotator 2": [false], "Annotator 3": ["approval", "caring"], "Annotator 4": ["optimism", "gratitude"], "Annotator 5": ["disappointment", "disapproval"] }      { "                                     1": [null], "                                           2": [false], "                              3": ["approval", "caring"], "                               4": ["optimism", "gratitude"], "              5": ["disappointment", "disapproval"] }
47                                                                                                 { "Annotator 1": ["approval", "caring", "optimism"], "Annotator 2": ["approval", "care"], "Annotator 3": ["approval", "care"], "Annotator 4": ["approval", "nervousness", "pride"], "Annotator 5": ["neutral"] }      { "         1": ["approval", "caring", "optimism"], "                              2": ["approval", "care"], "                                3": ["approval", "care"], "                    4": ["approval", "nervousness", "pride"], "                                    5": ["neutral"] }
48                                                                                                            { "Annotator 1": ["caring", "approval"], "Annotator 2": ["confusion", "curiosity"], "Annotator 3": ["optimism", "pride"], "Annotator 4": ["nervousness", "realization"], "Annotator 5": ["neutral"] }      { "                     1": ["caring", "approval"], "                        2": ["confusion", "curiosity"], "                               3": ["optimism", "pride"], "                          4": ["nervousness", "realization"], "                                    5": ["neutral"] }
49                                                                                                     { "Annotator 1": ["approval", "optimism"], "Annotator 2": ["desire", "excitement"], "Annotator 3": ["caring", "admiration", "approval"], "Annotator 4": ["gratitude", "pride"], "Annotator 5": ["neutral"] }      { "                   1": ["approval", "optimism"], "                          2": ["desire", "excitement"], "                3": ["caring", "admiration", "approval"], "                                  4": ["gratitude", "pride"], "                                    5": ["neutral"] }
