20                             {\n  "Annotator 1": ["approval", "caring", "desire"],\n  "Annotator 2": ["disappointment", "disapproval", "fear"],\n  "Annotator 3": ["annoyance", "disapproval"],\n  "Annotator 4": ["anger", "annoyance", "disapproval"],\n  "Annotator 5": ["disappointment", "disapproval"]\n}    {\n  "         1": ["approval", "caring", "desire"],\n  "                    2": ["disappointment", "disapproval", "fear"],\n  "                                3": ["annoyance", "disapproval"],\n  "                  4": ["anger", "annoyance", "disapproval"],\n  "                      5": ["disappointment", "disapproval"]\n}
22                                                                                                     { "Annotator 1": ["disapproval", "disappointment"], "Annotator 2": ["disapproval"], "Annotator 3": ["disapproval", "annoyance"], "Annotator 4": ["anger", "disapproval"], "Annotator 5": ["disapproval"] }       { "           1": ["disapproval", "disappointment"], "                                                 2": ["disapproval"], "                                   3": ["disapproval", "annoyance"], "                                  4": ["anger", "disapproval"], "                                         5": ["disapproval"] }
23                               { "Annotator 1": ["annoyance", "disapproval"], "Annotator 2": ["anger", "annoyance", "disapproval"], "Annotator 3": ["annoyance", "disapproval"], "Annotator 4": ["anger", "annoyance", "disappointment", "disapproval"], "Annotator 5": ["anger", "annoyance", "disapproval"] }       { "                1": ["annoyance", "disapproval"], "                           2": ["anger", "annoyance", "disapproval"], "                                   3": ["annoyance", "disapproval"], "   4": ["anger", "annoyance", "disappointment", "disapproval"], "                   5": ["anger", "annoyance", "disapproval"] }
24                                                                                                                  { "Annotator 1": ["approval", "caring"], "Annotator 2": ["neutral"], "Annotator 3": ["optimism", "gratitude"], "Annotator 4": ["relief", "pride"], "Annotator 5": ["approval", "gratitude"] }       { "                      1": ["approval", "caring"], "                                                     2": ["neutral"], "                                      3": ["optimism", "gratitude"], "                                       4": ["relief", "pride"], "                               5": ["approval", "gratitude"] }
25                                                                                                                   { "Annotator 1": ["approval", "caring"], "Annotator 2": ["approval"], "Annotator 3": ["approval", "joy"], "Annotator 4": ["optimism", "approval", "curiosity"], "Annotator 5": ["neutral"] }       { "                      1": ["approval", "caring"], "                                                    2": ["approval"], "                                            3": ["approval", "joy"], "                     4": ["optimism", "approval", "curiosity"], "                                             5": ["neutral"] }
26                                  { "Annotator 1": [ "approval", "caring", "optimism" ], "Annotator 2": [ "approval", "desire", "optimism" ], "Annotator 3": [ "approval", "caring", "joy" ], "Annotator 4": [ "approval", "excitement", "optimism" ], "Annotator 5": [ "approval", "curiosity", "optimism" ] }       { "        1": [ "approval", "caring", "optimism" ], "                            2": [ "approval", "desire", "optimism" ], "                                3": [ "approval", "caring", "joy" ], "                  4": [ "approval", "excitement", "optimism" ], "                 5": [ "approval", "curiosity", "optimism" ] }
27             {"Annotator 1": ["anger", "annoyance", "disapproval"], "Annotator 2": ["anger", "annoyance", "disapproval"], "Annotator 3": ["anger", "annoyance", "disapproval"], "Annotator 4": ["anger", "annoyance", "disgust", "disapproval"], "Annotator 5": ["annoyance", "disappointment", "disapproval"]}        {"       1": ["anger", "annoyance", "disapproval"], "                           2": ["anger", "annoyance", "disapproval"], "                          3": ["anger", "annoyance", "disapproval"], "          4": ["anger", "annoyance", "disgust", "disapproval"], "           5": ["annoyance", "disappointment", "disapproval"]}
28                                                                                                 { "Annotator 1": ["disapproval", "annoyance"], "Annotator 2": ["disappointment", "disapproval"], "Annotator 3": ["anger", "disapproval"], "Annotator 4": ["fear", "disapproval"], "Annotator 5": ["neutral"] }       { "                1": ["disapproval", "annoyance"], "                               2": ["disappointment", "disapproval"], "                                       3": ["anger", "disapproval"], "                                   4": ["fear", "disapproval"], "                                             5": ["neutral"] }
29                                                                                                      { "Annotator 1": ["approval", "caring"], "Annotator 2": ["approval", "optimism"], "Annotator 3": ["approval", "care"], "Annotator 4": ["pride", "approval"], "Annotator 5": ["approval", "realization"] }       { "                      1": ["approval", "caring"], "                                        2": ["approval", "optimism"], "                                           3": ["approval", "care"], "                                     4": ["pride", "approval"], "                             5": ["approval", "realization"] }
30                                                                                                     { "Annotator 1": ["approval", "caring"], "Annotator 2": ["approval", "caring"], "Annotator 3": ["approval", "optimism"], "Annotator 4": ["approval", "pride", "realization"], "Annotator 5": ["neutral"] }       { "                      1": ["approval", "caring"], "                                          2": ["approval", "caring"], "                                       3": ["approval", "optimism"], "                      4": ["approval", "pride", "realization"], "                                             5": ["neutral"] }
31                                                                                 {"Annotator 1": ["approval", "optimism"], \n"Annotator 2": ["approval", "caring"], \n"Annotator 3": ["approval", "pride"], \n"Annotator 4": ["approval", "realization", "relief"], \n"Annotator 5": ["approval", "gratitude"]}        {"                  1": ["approval", "optimism"], \n"                                        2": ["approval", "caring"], \n"                                        3": ["approval", "pride"], \n"                   4": ["approval", "realization", "relief"], \n"                                5": ["approval", "gratitude"]}
32                                                                                                           { "Annotator 1": ["approval", "caring", "optimism"], "Annotator 2": ["approval", "caring"], "Annotator 3": ["approval", "care"], "Annotator 4": ["approval", "caring"], "Annotator 5": ["neutral"] }       { "          1": ["approval", "caring", "optimism"], "                                          2": ["approval", "caring"], "                                           3": ["approval", "care"], "                                    4": ["approval", "caring"], "                                             5": ["neutral"] }
33                                                     { "Annotator 1": ["approval", "optimism"], "Annotator 2": ["approval", "gratitude", "optimism"], "Annotator 3": ["approval", "pride", "optimism"], "Annotator 4": ["approval", "excitement", "optimism"], "Annotator 5": ["approval", "joy", "optimism"] }       { "                    1": ["approval", "optimism"], "                           2": ["approval", "gratitude", "optimism"], "                              3": ["approval", "pride", "optimism"], "                    4": ["approval", "excitement", "optimism"], "                         5": ["approval", "joy", "optimism"] }
34                                                                                       { "Annotator 1": ["approval", "caring"], "Annotator 2": ["annoyance", "disapproval"], "Annotator 3": ["disappointment", "disapproval"], "Annotator 4": ["pride", "optimism"], "Annotator 5": ["approval", "gratitude"] }       { "                      1": ["approval", "caring"], "                                    2": ["annoyance", "disapproval"], "                              3": ["disappointment", "disapproval"], "                                     4": ["pride", "optimism"], "                               5": ["approval", "gratitude"] }
35                                                                      { "Annotator 1": ["approval", "caring"], "Annotator 2": ["approval", "desire", "caring"], "Annotator 3": ["optimism", "pride"], "Annotator 4": ["approval", "desire", "caring", "joy"], "Annotator 5": ["approval", "caring", "relief"] }       { "                      1": ["approval", "caring"], "                                2": ["approval", "desire", "caring"], "                                          3": ["optimism", "pride"], "                   4": ["approval", "desire", "caring", "joy"], "                        5": ["approval", "caring", "relief"] }
36                                                              { "Annotator 1": ["caring", "approval", "optimism"], "Annotator 2": ["caring", "approval", "curiosity"], "Annotator 3": ["realization", "relief", "pride"], "Annotator 4": ["anger", "annoyance", "disappointment"], "Annotator 5": ["neutral"] }       { "          1": ["caring", "approval", "optimism"], "                             2": ["caring", "approval", "curiosity"], "                             3": ["realization", "relief", "pride"], "                  4": ["anger", "annoyance", "disappointment"], "                                             5": ["neutral"] }
37                                                                                                     { "Annotator 1": ["approval", "neutral"], "Annotator 2": ["disappointment"], "Annotator 3": ["caring", "neutral"], "Annotator 4": ["annoyance", "disapproval", "disgust"], "Annotator 5": ["neutrality"] }       { "                     1": ["approval", "neutral"], "                                              2": ["disappointment"], "                                          3": ["caring", "neutral"], "                   4": ["annoyance", "disapproval", "disgust"], "                                          5": ["neutrality"] }
38                                                                                   {\n  "Annotator 1": ["approval", "optimism"],\n  "Annotator 2": ["desire", "approval"],\n  "Annotator 3": ["caring", "realization"],\n  "Annotator 4": ["nervousness", "pride"],\n  "Annotator 5": ["approval", "relief"]\n}    {\n  "                 1": ["approval", "optimism"],\n  "                                       2": ["desire", "approval"],\n  "                                   3": ["caring", "realization"],\n  "                               4": ["nervousness", "pride"],\n  "                                 5": ["approval", "relief"]\n}
39                                { "Annotator 1": ["approval", "admiration", "caring"], "Annotator 2": ["admiration", "approval", "curiosity"], "Annotator 3": ["approval", "pride", "optimism"], "Annotator 4": ["excitement", "approval", "realization"], "Annotator 5": ["approval", "gratitude", "caring"] }       { "        1": ["approval", "admiration", "caring"], "                         2": ["admiration", "approval", "curiosity"], "                              3": ["approval", "pride", "optimism"], "                 4": ["excitement", "approval", "realization"], "                     5": ["approval", "gratitude", "caring"] }
40                                                                                                             {\n"Annotator 1": ["approval", "caring"],\n"Annotator 2": ["approval", "caring"],\n"Annotator 3": ["approval", "optimism"],\n"Annotator 4": ["neutral"],\n"Annotator 5": ["approval", "caring"]\n}      {\n"                     1": ["approval", "caring"],\n"                                         2": ["approval", "caring"],\n"                                      3": ["approval", "optimism"],\n"                                              4": ["neutral"],\n"                                 5": ["approval", "caring"]\n}
41                                                                                                                                                                                     { "Annotator 1": [false], "Annotator 2": [false], "Annotator 3": [false], "Annotator 4": [false], "Annotator 5": [false] }       { "                                     1": [false], "                                                         2": [false], "                                                        3": [false], "                                                   4": [false], "                                                 5": [false] }
42                                                                                                                      { "Annotator 1": ["approval", "optimism"], "Annotator 2": ["neutral"], "Annotator 3": ["caring", "approval"], "Annotator 4": ["gratitude", "pride"], "Annotator 5": ["approval", "joy"] }       { "                    1": ["approval", "optimism"], "                                                     2": ["neutral"], "                                         3": ["caring", "approval"], "                                    4": ["gratitude", "pride"], "                                     5": ["approval", "joy"] }
43                                                        {"Annotator 1": ["annoyance", "disapproval"], "Annotator 2": ["annoyance", "disappointment"], "Annotator 3": ["annoyance", "disapproval"], "Annotator 4": ["anger", "annoyance", "disapproval"], "Annotator 5": ["annoyance", "realization", "relief"]}        {"                1": ["annoyance", "disapproval"], "                                 2": ["annoyance", "disappointment"], "                                   3": ["annoyance", "disapproval"], "                     4": ["anger", "annoyance", "disapproval"], "                   5": ["annoyance", "realization", "relief"]}
44                                                     { "Annotator 1": ["caring", "curiosity"], "Annotator 2": ["approval", "desire", "realization"], "Annotator 3": ["annoyance", "disappointment"], "Annotator 4": ["anger", "annoyance", "disapproval"], "Annotator 5": ["caring", "curiosity", "optimism"] }       { "                     1": ["caring", "curiosity"], "                           2": ["approval", "desire", "realization"], "                                3": ["annoyance", "disappointment"], "                     4": ["anger", "annoyance", "disapproval"], "                     5": ["caring", "curiosity", "optimism"] }
45  { "Annotator 1": [ "approval", "caring", "optimism" ], "Annotator 2": [ "desire", "curiosity", "optimism" ], "Annotator 3": [ "approval", "pride", "realization" ], "Annotator 4": [ "admiration", "approval", "caring", "optimism" ], "Annotator 5": [ "approval", "excitement", "curiosity", "optimism" ] }       { "        1": [ "approval", "caring", "optimism" ], "                           2": [ "desire", "curiosity", "optimism" ], "                         3": [ "approval", "pride", "realization" ], "        4": [ "admiration", "approval", "caring", "optimism" ], "   5": [ "approval", "excitement", "curiosity", "optimism" ] }
46                                        { "Annotator 1": ["disapproval", "annoyance"], "Annotator 2": ["annoyance", "disapproval", "pride"], "Annotator 3": ["annoyance", "disapproval"], "Annotator 4": ["anger", "annoyance", "disapproval"], "Annotator 5": ["annoyance", "disappointment", "disapproval"] }       { "                1": ["disapproval", "annoyance"], "                           2": ["annoyance", "disapproval", "pride"], "                                   3": ["annoyance", "disapproval"], "                     4": ["anger", "annoyance", "disapproval"], "          5": ["annoyance", "disappointment", "disapproval"] }
47                                                                                                    { "Annotator 1": ["approval", "caring"], "Annotator 2": ["approval", "neutral"], "Annotator 3": ["approval", "optimism"], "Annotator 4": ["approval", "gratitude"], "Annotator 5": ["approval", "relief"] }       { "                      1": ["approval", "caring"], "                                         2": ["approval", "neutral"], "                                       3": ["approval", "optimism"], "                                 4": ["approval", "gratitude"], "                                  5": ["approval", "relief"] }
48                      {\n  "Annotator 1": ["caring", "curiosity", "realization"],\n  "Annotator 2": ["confusion", "curiosity", "neutral"],\n  "Annotator 3": ["curiosity", "optimism", "care"],\n  "Annotator 4": ["approval", "curiosity", "care"],\n  "Annotator 5": ["caring", "optimism", "realization"]\n}    {\n  "   1": ["caring", "curiosity", "realization"],\n  "                        2": ["confusion", "curiosity", "neutral"],\n  "                           3": ["curiosity", "optimism", "care"],\n  "                      4": ["approval", "curiosity", "care"],\n  "                  5": ["caring", "optimism", "realization"]\n}
49                                                           { "Annotator 1": ["approval", "optimism"], "Annotator 2": ["admiration", "excitement"], "Annotator 3": ["caring", "approval", "optimism"], "Annotator 4": ["approval", "desire", "optimism"], "Annotator 5": ["approval", "gratitude", "optimism"] }       { "                    1": ["approval", "optimism"], "                                    2": ["admiration", "excitement"], "                             3": ["caring", "approval", "optimism"], "                        4": ["approval", "desire", "optimism"], "                   5": ["approval", "gratitude", "optimism"] }
