12                                                                                                                                                 {\n"Annotator 1": ["approval", "caring", "optimism"],\n"Annotator 2": ["approval", "caring"],\n"Annotator 3": ["approval", "caring", "optimism"],\n"Annotator 4": ["approval", "excitement", "optimism"],\n"Annotator 5": ["approval", "caring", "optimism"]\n}      {\n"          1": ["approval", "caring", "optimism"],\n"                             2": ["approval", "caring"],\n"                            3": ["approval", "caring", "optimism"],\n"                                     4": ["approval", "excitement", "optimism"],\n"                                                                5": ["approval", "caring", "optimism"]\n}
13                                                                                                                                                                                                                                                                                                                                                           { "Annotator 1": ["approval", "caring", "optimism"] }       { "            1": ["approval", "caring", "optimism"] }                                                       None                                                                  None                                                                               None                                                                                                     None
14  { "Annotator 1": ["approval", "caring", "optimism"], "Annotator 2": ["approval", "caring", "excitement", "optimism"], "Annotator 3": ["curiosity", "desire", "realization", "relief", "optimism"], "Annotator 4": ["approval", "caring", "excitement", "realization", "relief", "optimism"], "Annotator 5": ["approval", "caring", "curiosity", "desire", "excitement", "realization", "relief", "optimism"] }       { "           1": ["approval", "caring", "optimism"], "    2": ["approval", "caring", "excitement", "optimism"], "   3": ["curiosity", "desire", "realization", "relief", "optimism"], "   4": ["approval", "caring", "excitement", "realization", "relief", "optimism"], "   5": ["approval", "caring", "curiosity", "desire", "excitement", "realization", "relief", "optimism"] }
15                                                                                                                                                                                            { "Annotator 1": ["approval", "caring", "optimism"], "Annotator 2": ["approval", "caring"], "Annotator 3": ["approval", "pride", "realization"], "Annotator 4": ["neutral"], "Annotator 5": ["approval", "caring"] }       { "           1": ["approval", "caring", "optimism"], "                              2": ["approval", "caring"], "                           3": ["approval", "pride", "realization"], "                                                                 4": ["neutral"], "                                                                             5": ["approval", "caring"] }
16                                                                                                                                                                                                      { "Annotator 1": ["approval", "caring", "optimism"], "Annotator 2": ["neutral"], "Annotator 3": ["caring", "optimism"], "Annotator 4": ["approval", "excitement"], "Annotator 5": ["approval", "caring"] }       { "           1": ["approval", "caring", "optimism"], "                                         2": ["neutral"], "                                         3": ["caring", "optimism"], "                                                  4": ["approval", "excitement"], "                                                                             5": ["approval", "caring"] }
17                                                                                                                                                                                                                                       { "Annotator 1": ["approval", "caring"], "Annotator 2": ["approval"], "Annotator 3": ["approval"], "Annotator 4": ["approval", "optimism"], "Annotator 5": ["approval"] }       { "                       1": ["approval", "caring"], "                                        2": ["approval"], "                                                   3": ["approval"], "                                                    4": ["approval", "optimism"], "                                                                                       5": ["approval"] }
18                                                                                                                                                 { "Annotator 1": ["disapproval", "anger"], "Annotator 2": ["annoyance", "disapproval"], "Annotator 3": ["disappointment", "disapproval"], "Annotator 4": ["anger", "annoyance", "disapproval"], "Annotator 5": ["annoyance", "disappointment", "disapproval"] }       { "                     1": ["disapproval", "anger"], "                        2": ["annoyance", "disapproval"], "                              3": ["disappointment", "disapproval"], "                                       4": ["anger", "annoyance", "disapproval"], "                                                     5": ["annoyance", "disappointment", "disapproval"] }
19                                                                                                                                                    {"Annotator 1": ["approval", "caring"], "Annotator 2": ["curiosity", "confusion", "nervousness"], "Annotator 3": ["approval", "caring", "realization"], "Annotator 4": ["optimism", "approval", "caring"], "Annotator 5": ["disappointment", "disapproval"]}        {"                       1": ["approval", "caring"], "           2": ["curiosity", "confusion", "nervousness"], "                          3": ["approval", "caring", "realization"], "                                          4": ["optimism", "approval", "caring"], "                                                                   5": ["disappointment", "disapproval"]}
20                                                                                                                                          { "Annotator 1": ["approval", "optimism"], "Annotator 2": ["anger", "annoyance", "disapproval"], "Annotator 3": ["fear", "disappointment", "disapproval"], "Annotator 4": ["disgust", "annoyance", "disapproval"], "Annotator 5": ["approval", "caring", "optimism"] }       { "                     1": ["approval", "optimism"], "               2": ["anger", "annoyance", "disapproval"], "                      3": ["fear", "disappointment", "disapproval"], "                                     4": ["disgust", "annoyance", "disapproval"], "                                                                 5": ["approval", "caring", "optimism"] }
22                                                                                                                                                                                                                         { "Annotator 1": ["disapproval", "disappointment"], "Annotator 2": ["annoyance"], "Annotator 3": ["neutral"], "Annotator 4": ["anger", "disapproval"], "Annotator 5": ["disapproval"] }       { "            1": ["disapproval", "disappointment"], "                                       2": ["annoyance"], "                                                    3": ["neutral"], "                                                    4": ["anger", "disapproval"], "                                                                                    5": ["disapproval"] }
23                                                                                                                                                                                                                                                                                      { "Annotator 1": [false], "Annotator 2": [false], "Annotator 3": [false], "Annotator 4": [false], "Annotator 5": [false] }       { "                                      1": [false], "                                             2": [false], "                                                        3": [false], "                                                                     4": [false], "                                                                                            5": [false] }
24                                                                                                                                                 { "Annotator 1": ["approval", "caring", "optimism"], "Annotator 2": ["neutral"], "Annotator 3": ["approvability", "gratitude", "realization"], "Annotator 4": ["pride", "relief", "optimism"], "Annotator 5": ["approval", "caring", "gratitude", "optimism"] }       { "           1": ["approval", "caring", "optimism"], "                                         2": ["neutral"], "                  3": ["approvability", "gratitude", "realization"], "                                             4": ["pride", "relief", "optimism"], "                                                    5": ["approval", "caring", "gratitude", "optimism"] }
25                                                                                                                                                                                                                     {\n"Annotator 1": ["approval", "desire"],\n"Annotator 2": ["approval"],\n"Annotator 3": ["caring", "approval"],\n"Annotator 4": ["optimism", "excitement"],\n"Annotator 5": ["approval"]\n}      {\n"                      1": ["approval", "desire"],\n"                                       2": ["approval"],\n"                                        3": ["caring", "approval"],\n"                                                 4": ["optimism", "excitement"],\n"                                                                                      5": ["approval"]\n}
26                                                                                                                                               { "Annotator 1": ["approval", "caring", "desire"], "Annotator 2": ["approval", "caring", "desire"], "Annotator 3": ["approval", "caring", "realization"], "Annotator 4": ["pride", "optimism", "excitement"], "Annotator 5": ["approval", "caring", "optimism"] }       { "             1": ["approval", "caring", "desire"], "                    2": ["approval", "caring", "desire"], "                          3": ["approval", "caring", "realization"], "                                         4": ["pride", "optimism", "excitement"], "                                                                 5": ["approval", "caring", "optimism"] }
27                                                                                                                           { "Annotator 1": ["disapproval", "annoyance", "fear"], "Annotator 2": ["anger", "disapproval", "annoyance"], "Annotator 3": ["annoyance", "disapproval", "realization"], "Annotator 4": ["anger", "disapproval", "remorse"], "Annotator 5": ["annoyance", "disapproval", "sadness"] }       { "         1": ["disapproval", "annoyance", "fear"], "               2": ["anger", "disapproval", "annoyance"], "                    3": ["annoyance", "disapproval", "realization"], "                                         4": ["anger", "disapproval", "remorse"], "                                                            5": ["annoyance", "disapproval", "sadness"] }
28                                                                                                                                                                                                        { "Annotator 1": ["disapproval", "anger"], "Annotator 2": ["annoyance", "disappointment"], "Annotator 3": ["disapproval", "fear"], "Annotator 4": ["disapproval", "anger"], "Annotator 5": ["neutral"] }       { "                     1": ["disapproval", "anger"], "                     2": ["annoyance", "disappointment"], "                                        3": ["disapproval", "fear"], "                                                    4": ["disapproval", "anger"], "                                                                                        5": ["neutral"] }
29                                                                                                                                                                                                { "Annotator 1": ["approval", "caring", "optimism"], "Annotator 2": ["approval", "gratitude"], "Annotator 3": ["approval", "caring"], "Annotator 4": ["pride", "approval"], "Annotator 5": ["approval", "joy"] }       { "           1": ["approval", "caring", "optimism"], "                           2": ["approval", "gratitude"], "                                         3": ["approval", "caring"], "                                                       4": ["pride", "approval"], "                                                                                5": ["approval", "joy"] }
30                                                                                                                                                                                                                       {\n"Annotator 1": ["approval", "caring"],\n"Annotator 2": ["approvation"],\n"Annotator 3": ["caring", "optimism"],\n"Annotator 4": ["approval", "caring"],\n"Annotator 5": ["neutral"]\n}      {\n"                      1": ["approval", "caring"],\n"                                    2": ["approvation"],\n"                                        3": ["caring", "optimism"],\n"                                                     4": ["approval", "caring"],\n"                                                                                       5": ["neutral"]\n}
31                                                                                                                                                                                   { "Annotator 1": ["approval", "caring"], "Annotator 2": ["optimism", "approval", "caring"], "Annotator 3": ["approval", "caring"], "Annotator 4": ["approval", "pride"], "Annotator 5": ["approval", "gratitude", "caring"] }       { "                       1": ["approval", "caring"], "                  2": ["optimism", "approval", "caring"], "                                         3": ["approval", "caring"], "                                                       4": ["approval", "pride"], "                                                                5": ["approval", "gratitude", "caring"] }
32                                                                                                                                                                                                { "Annotator 1": ["approval", "caring"], "Annotator 2": ["approval", "caring"], "Annotator 3": ["approval", "optimism"], "Annotator 4": ["pride", "optimism", "relief"], "Annotator 5": ["approval", "caring"] }       { "                       1": ["approval", "caring"], "                              2": ["approval", "caring"], "                                       3": ["approval", "optimism"], "                                             4": ["pride", "optimism", "relief"], "                                                                             5": ["approval", "caring"] }
33                                                                                                                                                                                           {\n  "Annotator 1": ["approval", "optimism"],\n  "Annotator 2": ["approvals"],\n  "Annotator 3": ["approvals", "pride"],\n  "Annotator 4": ["approvals", "gratitude"],\n  "Annotator 5": ["approvals", "optimism"]\n}    {\n  "                  1": ["approval", "optimism"],\n  "                                    2": ["approvals"],\n  "                                      3": ["approvals", "pride"],\n  "                                               4": ["approvals", "gratitude"],\n  "                                                                         5": ["approvals", "optimism"]\n}
34                                                                                                                                             { "Annotator 1": ["approval", "caring"], "Annotator 2": ["disappointment", "annoyance", "disapproval"], "Annotator 3": ["approval", "caring", "realization"], "Annotator 4": ["pride", "relief", "neutral"], "Annotator 5": ["anger", "annoyance", "disapproval"] }       { "                       1": ["approval", "caring"], "      2": ["disappointment", "annoyance", "disapproval"], "                          3": ["approval", "caring", "realization"], "                                              4": ["pride", "relief", "neutral"], "                                                              5": ["anger", "annoyance", "disapproval"] }
35                                                                                                                                                                               { "Annotator 1": ["approval", "caring", "optimism"], "Annotator 2": ["approval", "caring"], "Annotator 3": ["approval", "joy"], "Annotator 4": ["approval", "caring", "pride"], "Annotator 5": ["approval", "caring", "desire"] }       { "           1": ["approval", "caring", "optimism"], "                              2": ["approval", "caring"], "                                            3": ["approval", "joy"], "                                             4": ["approval", "caring", "pride"], "                                                                   5": ["approval", "caring", "desire"] }
36                                                                                                       {\n  "Annotator 1": ["approval", "caring", "realization"],\n  "Annotator 2": ["approval", "caring", "disappointment"],\n  "Annotator 3": ["caring", "approval", "optimism"],\n  "Annotator 4": ["approval", "caring", "nervousness", "pride"],\n  "Annotator 5": ["approval", "caring", "realization"]\n}    {\n  "     1": ["approval", "caring", "realization"],\n  "         2": ["approval", "caring", "disappointment"],\n  "                          3": ["caring", "approval", "optimism"],\n  "                           4": ["approval", "caring", "nervousness", "pride"],\n  "                                                             5": ["approval", "caring", "realization"]\n}
37                                                                                                                                                                                                        {"Annotator 1": ["annoyance", "disappointment"], "Annotator 2": ["neutral"], "Annotator 3": ["caring", "concern"], "Annotator 4": ["annoyance", "disapproval"], "Annotator 5": ["annoyance", "concern"]}        {"              1": ["annoyance", "disappointment"], "                                         2": ["neutral"], "                                          3": ["caring", "concern"], "                                                4": ["annoyance", "disapproval"], "                                                                            5": ["annoyance", "concern"]}
38                                                                                                                                           { "Annotator 1": ["approval", "caring", "optimism"], "Annotator 2": ["approval", "desire", "optimism"], "Annotator 3": ["approval", "caring", "realization"], "Annotator 4": ["pride", "optimism"], "Annotator 5": ["approval", "caring", "excitement", "optimism"] }       { "           1": ["approval", "caring", "optimism"], "                  2": ["approval", "desire", "optimism"], "                          3": ["approval", "caring", "realization"], "                                                       4": ["pride", "optimism"], "                                                   5": ["approval", "caring", "excitement", "optimism"] }
39                                                                                                                                                                          { "Annotator 1": [ "approval", "caring", "optimism" ], "Annotator 2": [ "approval", "curiosity" ], "Annotator 3": [ "approval", "excitement" ], "Annotator 4": [ "pride", "optimism" ], "Annotator 5": [ "approval", "realization" ] }       { "         1": [ "approval", "caring", "optimism" ], "                         2": [ "approval", "curiosity" ], "                                   3": [ "approval", "excitement" ], "                                                     4": [ "pride", "optimism" ], "                                                                      5": [ "approval", "realization" ] }
40                                                                                                                                                                                                                          { "Annotator 1": ["approval", "caring"], "Annotator 2": ["neutral"], "Annotator 3": ["approval", "care"], "Annotator 4": ["optimism"], "Annotator 5": ["approval", "care", "relief"] }       { "                       1": ["approval", "caring"], "                                         2": ["neutral"], "                                           3": ["approval", "care"], "                                                                4": ["optimism"], "                                                                     5": ["approval", "care", "relief"] }
41                                                                                                                                                               { "Annotator 1": ["disapproval", "annoyance"], "Annotator 2": ["disapproval", "annoyance"], "Annotator 3": ["disappointment", "disapproval"], "Annotator 4": ["anger", "disapproval", "annoyance"], "Annotator 5": ["disapproval", "annoyance"] }       { "                 1": ["disapproval", "annoyance"], "                        2": ["disapproval", "annoyance"], "                              3": ["disappointment", "disapproval"], "                                       4": ["anger", "disapproval", "annoyance"], "                                                                       5": ["disapproval", "annoyance"] }
42                                                                                                                                                                  {\n  "Annotator 1": ["approval", "optimism"],\n  "Annotator 2": ["caring", "approval", "joy"],\n  "Annotator 3": ["approval", "pride"],\n  "Annotator 4": ["curiosity", "approval", "excitement"],\n  "Annotator 5": ["approval", "relief"]\n}    {\n  "                  1": ["approval", "optimism"],\n  "                    2": ["caring", "approval", "joy"],\n  "                                       3": ["approval", "pride"],\n  "                                  4": ["curiosity", "approval", "excitement"],\n  "                                                                            5": ["approval", "relief"]\n}
43                                                                                                           {\n  "Annotator 1": ["annoyance", "caring", "disapproval"],\n  "Annotator 2": ["anger", "annoyance", "disapproval"],\n  "Annotator 3": ["annoyance", "disapproval", "relief"],\n  "Annotator 4": ["caring", "optimism", "pride"],\n  "Annotator 5": ["annoyance", "disappointment", "disapproval"]\n}    {\n  "    1": ["annoyance", "caring", "disapproval"],\n  "            2": ["anger", "annoyance", "disapproval"],\n  "                      3": ["annoyance", "disapproval", "relief"],\n  "                                          4": ["caring", "optimism", "pride"],\n  "                                                    5": ["annoyance", "disappointment", "disapproval"]\n}
44                                                                                                                                                                                     { "Annotator 1": ["caring", "curiosity"], "Annotator 2": ["desire", "annoyance"], "Annotator 3": ["approval", "pride"], "Annotator 4": ["anger", "disappointment", "annoyance"], "Annotator 5": ["realization", "relief"] }       { "                      1": ["caring", "curiosity"], "                             2": ["desire", "annoyance"], "                                          3": ["approval", "pride"], "                                    4": ["anger", "disappointment", "annoyance"], "                                                                          5": ["realization", "relief"] }
45                                                                                                                                                    { "Annotator 1": ["approval", "optimism"], "Annotator 2": ["caring", "approval", "desire"], "Annotator 3": ["approval", "realization", "relief"], "Annotator 4": ["pride", "excitement", "optimism"], "Annotator 5": ["approval", "gratitude", "optimism"] }       { "                     1": ["approval", "optimism"], "                    2": ["caring", "approval", "desire"], "                          3": ["approval", "realization", "relief"], "                                         4": ["pride", "excitement", "optimism"], "                                                              5": ["approval", "gratitude", "optimism"] }
46                                                                                                                    {\n    "Annotator 1": ["approval", "caring", "neutral"],\n    "Annotator 2": ["disappointment", "annoyance", "neutral"],\n    "Annotator 3": ["disapproval", "fear", "neutral"],\n    "Annotator 4": ["relief", "pride", "optimism"],\n    "Annotator 5": ["gratitude", "care", "caring"]\n}  {\n    "       1": ["approval", "caring", "neutral"],\n    "     2": ["disappointment", "annoyance", "neutral"],\n    "                        3": ["disapproval", "fear", "neutral"],\n    "                                        4": ["relief", "pride", "optimism"],\n    "                                                                   5": ["gratitude", "care", "caring"]\n}
47                                                                                                                                           { "Annotator 1": [ "approval", "caring", "optimism" ], "Annotator 2": [ "approval", "caring", "neutral" ], "Annotator 3": [ "approval", "caring", "relief" ], "Annotator 4": [ "approval", "caring", "pride" ], "Annotator 5": [ "approval", "caring", "optimism" ] }       { "         1": [ "approval", "caring", "optimism" ], "                 2": [ "approval", "caring", "neutral" ], "                             3": [ "approval", "caring", "relief" ], "                                           4": [ "approval", "caring", "pride" ], "                                                               5": [ "approval", "caring", "optimism" ] }
48                                                                                                                                                                                                                                                                                       { "Annotator 1": [null], "Annotator 2": [false], "Annotator 3": [false], "Annotator 4": [false], "Annotator 5": [false] }       { "                                       1": [null], "                                             2": [false], "                                                        3": [false], "                                                                     4": [false], "                                                                                            5": [false] }
49                                                                                                                                                                         { "Annotator 1": ["approval", "desire"], "Annotator 2": ["admiration", "approval"], "Annotator 3": ["caring", "optimism"], "Annotator 4": ["excitement", "gratitude", "optimism"], "Annotator 5": ["approval", "desire", "gratitude"] }       { "                       1": ["approval", "desire"], "                          2": ["admiration", "approval"], "                                         3": ["caring", "optimism"], "                                     4": ["excitement", "gratitude", "optimism"], "                                                                5": ["approval", "desire", "gratitude"] }
